Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Franchise,Console_Company
5254,Bionic Commando,PlayStation 3,2009,Platform,Capcom,0.12,0.17,0.01,0.06,0.36,00s,Other,Sony
1373,BioShock,PlayStation 3,2008,Shooter,Take-Two Interactive,0.75,0.46,0.01,0.2,1.42,00s,BioShock,Sony
1234,BioShock 2,PlayStation 3,2010,Shooter,Take-Two Interactive,0.85,0.46,0.02,0.22,1.54,10s,BioShock,Sony
1072,BioShock Infinite,PlayStation 3,2013,Shooter,Take-Two Interactive,0.73,0.65,0.04,0.28,1.7,10s,BioShock,Sony
7036,Birds of Steel,PlayStation 3,2012,Simulation,Konami Digital Entertainment,0.1,0.08,0.02,0.03,0.24,10s,Other,Sony
6218,Bladestorm: The Hundred Years' War,PlayStation 3,2007,Action,Tecmo Koei,0.1,0.03,0.14,0.02,0.28,00s,Other,Sony
3567,BlazBlue: Calamity Trigger,PlayStation 3,2009,Fighting,PQube,0.36,0.1,0.06,0.06,0.57,00s,Other,Sony
5769,BlazBlue: Chrono Phantasma,PlayStation 3,2013,Fighting,Arc System Works,0.15,0,0.14,0.03,0.31,10s,Other,Sony
4827,BlazBlue: Continuum Shift,PlayStation 3,2010,Fighting,PQube,0.21,0.07,0.09,0.04,0.41,10s,Other,Sony
9035,Blazing Angels 2: Secret Missions of WWII,PlayStation 3,2007,Simulation,Ubisoft,0.1,0.03,0,0.02,0.15,00s,Other,Sony
3093,Blazing Angels: Squadrons of WWII,PlayStation 3,2006,Simulation,Ubisoft,0.35,0.22,0,0.1,0.66,00s,Other,Sony
4085,Bleach: Soul Resurreccion,PlayStation 3,2011,Fighting,Nippon Ichi Software,0.27,0.1,0.07,0.05,0.49,10s,Other,Sony
8894,Blitz: The League II,PlayStation 3,2008,Sports,Midway Games,0.11,0.02,0,0.02,0.15,00s,Other,Sony
2900,Blur,PlayStation 3,2010,Racing,Activision,0.22,0.36,0.02,0.12,0.72,10s,Other,Sony
8062,Bolt,PlayStation 3,2008,Adventure,Disney Interactive Studios,0.12,0.04,0,0.02,0.19,00s,Other,Sony
3026,Book of Spells,PlayStation 3,2012,Action,Sony Computer Entertainment,0.15,0.39,0,0.15,0.68,10s,Other,Sony
801,Borderlands,PlayStation 3,2009,Shooter,Take-Two Interactive,1.22,0.6,0,0.29,2.12,00s,Borderlands,Sony
742,Borderlands 2,PlayStation 3,2012,Shooter,Take-Two Interactive,1.06,0.72,0.1,0.36,2.24,10s,Borderlands,Sony
3266,Borderlands: The Pre-Sequel,PlayStation 3,2014,Shooter,Take-Two Interactive,0.27,0.21,0.05,0.1,0.63,10s,Borderlands,Sony
2848,Brink,PlayStation 3,2011,Shooter,Bethesda Softworks,0.29,0.32,0.01,0.12,0.73,10s,Other,Sony
2244,Brothers in Arms: Hell's Highway,PlayStation 3,2008,Shooter,Ubisoft,0.45,0.34,0,0.15,0.94,00s,Other,Sony
8172,Brunswick Pro Bowling,PlayStation 3,2010,Sports,505 Games,0.1,0.05,0,0.02,0.18,10s,Other,Sony
2241,Brutal Legend,PlayStation 3,2009,Action,Electronic Arts,0.54,0.27,0,0.13,0.94,00s,Other,Sony
3800,Bulletstorm,PlayStation 3,2011,Shooter,Electronic Arts,0.24,0.2,0.01,0.09,0.54,10s,Other,Sony
903,Burnout Paradise,PlayStation 3,2008,Racing,Electronic Arts,1.01,0.62,0.02,0.29,1.94,00s,Other,Sony
8513,Buzz! Brain of the UK,PlayStation 3,2009,Misc,Sony Computer Entertainment,0,0.15,0,0.01,0.17,00s,Other,Sony
2388,Buzz! Quiz TV,PlayStation 3,2008,Misc,Sony Computer Entertainment,0.28,0.47,0,0.13,0.89,00s,Other,Sony
2307,Buzz! Quiz World,PlayStation 3,2009,Misc,Sony Computer Entertainment,0.16,0.57,0,0.19,0.92,00s,Other,Sony
5620,Buzz! The Ultimate Music Quiz,PlayStation 3,2010,Misc,Sony Computer Entertainment,0,0.25,0,0.08,0.33,10s,Other,Sony
4866,Cabela's Big Game Hunter 2010,PlayStation 3,2009,Sports,Activision Value,0.37,0,0,0.03,0.4,00s,Other,Sony
7074,Cabela's Big Game Hunter 2012,PlayStation 3,2011,Sports,Activision,0.17,0.03,0,0.03,0.23,10s,Other,Sony
9680,Cabela's Dangerous Hunts 2009,PlayStation 3,2008,Sports,Activision Value,0.12,0,0,0.01,0.13,00s,Other,Sony
5569,Cabela's Dangerous Hunts 2011,PlayStation 3,2010,Sports,Activision,0.26,0.04,0,0.03,0.33,10s,Other,Sony
7113,Cabela's Outdoor Adventures (2009),PlayStation 3,2009,Sports,Activision Value,0.21,0,0,0.02,0.23,00s,Other,Sony
8091,Cabela's Survival: Shadows of Katmai,PlayStation 3,2011,Sports,Activision,0.11,0.05,0,0.02,0.18,10s,Other,Sony
1276,Call of Duty 3,PlayStation 3,2006,Shooter,Activision,0.6,0.62,0.03,0.26,1.51,00s,Call of Duty,Sony
124,Call of Duty 4: Modern Warfare,PlayStation 3,2007,Shooter,Activision,3.12,2.26,0.28,1.03,6.69,00s,Call of Duty,Sony
260,Call of Duty: Advanced Warfare,PlayStation 3,2014,Shooter,Activision,1.58,1.93,0.2,0.69,4.4,10s,Call of Duty,Sony
44,Call of Duty: Black Ops,PlayStation 3,2010,Shooter,Activision,6.01,4.37,0.48,1.8,12.65,10s,Call of Duty,Sony
922,Call of Duty: Black Ops 3,PlayStation 3,2015,Shooter,Activision,0.62,0.92,0.07,0.3,1.92,10s,Call of Duty,Sony
36,Call of Duty: Black Ops II,PlayStation 3,2012,Shooter,Activision,4.99,5.73,0.65,2.42,13.8,10s,Call of Duty,Sony
75,Call of Duty: Ghosts,PlayStation 3,2013,Shooter,Activision,4.11,3.63,0.39,1.26,9.38,10s,Call of Duty,Sony
58,Call of Duty: Modern Warfare 2,PlayStation 3,2009,Shooter,Activision,4.99,3.64,0.38,1.6,10.6,00s,Call of Duty,Sony
41,Call of Duty: Modern Warfare 3,PlayStation 3,2011,Shooter,Activision,5.54,5.73,0.49,1.57,13.32,10s,Call of Duty,Sony
178,Call of Duty: World at War,PlayStation 3,2008,Shooter,Activision,2.74,1.83,0,0.84,5.4,00s,Call of Duty,Sony
2398,Call of Juarez: Bound in Blood,PlayStation 3,2009,Shooter,Ubisoft,0.35,0.37,0.01,0.15,0.88,00s,Other,Sony
6112,Call of Juarez: The Cartel,PlayStation 3,2011,Shooter,Ubisoft,0.12,0.12,0,0.05,0.29,10s,Other,Sony
7847,Captain America: Super Soldier,PlayStation 3,2011,Action,Sega,0.1,0.06,0,0.03,0.19,10s,Other,Sony
7141,Carnival Island,PlayStation 3,2011,Misc,Sony Computer Entertainment,0.13,0.06,0,0.04,0.23,10s,Other,Sony
3923,Cars 2,PlayStation 3,2011,Racing,Disney Interactive Studios,0.22,0.21,0,0.09,0.52,10s,Cars,Sony
4783,Cars: Mater-National Championship,PlayStation 3,2007,Racing,THQ,0.37,0.01,0,0.03,0.41,00s,Cars,Sony
8125,Cars: Race-O-Rama,PlayStation 3,2009,Racing,THQ,0.14,0.03,0,0.02,0.18,00s,Cars,Sony
1880,Castlevania: Lords of Shadow,PlayStation 3,2010,Action,Konami Digital Entertainment,0.5,0.35,0.1,0.15,1.1,10s,Castlevania,Sony
7779,Castlevania: Lords of Shadow 2,PlayStation 3,2014,Action,Konami Digital Entertainment,0.03,0.12,0.02,0.03,0.2,10s,Castlevania,Sony
2947,Catherine,PlayStation 3,2011,Adventure,Deep Silver,0.3,0.14,0.2,0.07,0.7,10s,Other,Sony
7553,Champion Jockey: G1 Jockey & Gallop Racer,PlayStation 3,2011,Sports,Tecmo Koei,0.06,0.05,0.08,0.02,0.21,10s,Other,Sony
8561,Chaotic: Shadow Warriors,PlayStation 3,2009,Action,Activision,0.15,0,0,0.02,0.17,00s,Other,Sony
7315,Child of Eden,PlayStation 3,2011,Shooter,Ubisoft,0.09,0.1,0,0.04,0.22,10s,Other,Sony
5841,Clash of the Titans,PlayStation 3,2010,Action,Namco Bandai Games,0.09,0.15,0.01,0.05,0.31,10s,Other,Sony
7725,Clive Barker's Jericho,PlayStation 3,2007,Shooter,Codemasters,0.17,0.01,0,0.02,0.2,00s,Other,Sony
8269,College Hoops 2K7,PlayStation 3,2007,Sports,Take-Two Interactive,0.16,0,0,0.01,0.18,00s,Other,Sony
9329,College Hoops 2K8,PlayStation 3,2007,Sports,Take-Two Interactive,0.13,0,0,0.01,0.14,00s,Other,Sony
5364,Command & Conquer: Red Alert 3 Ultimate Edition,PlayStation 3,2009,Strategy,Electronic Arts,0.14,0.16,0,0.06,0.35,00s,Other,Sony
5466,Conan,PlayStation 3,2007,Action,THQ,0.13,0.15,0,0.05,0.34,00s,Other,Sony
4999,Condemned 2: Bloodshot,PlayStation 3,2008,Action,Sega,0.17,0.16,0,0.07,0.39,00s,Other,Sony
8025,Conflict: Denied Ops,PlayStation 3,2008,Shooter,Eidos Interactive,0.05,0.1,0,0.03,0.19,00s,Other,Sony
8676,Create,PlayStation 3,2010,Action,Electronic Arts,0.11,0.03,0,0.02,0.16,10s,Other,Sony
7106,Cross Edge,PlayStation 3,2008,Role-Playing,Nippon Ichi Software,0.14,0.02,0.05,0.02,0.23,00s,Other,Sony
1530,Crysis 2,PlayStation 3,2011,Action,Electronic Arts,0.47,0.56,0.06,0.21,1.31,10s,Other,Sony
2444,Crysis 3,PlayStation 3,2013,Shooter,Electronic Arts,0.26,0.42,0.03,0.16,0.87,10s,Other,Sony
8142,CSI: Fatal Conspiracy,PlayStation 3,2010,Adventure,Ubisoft,0.11,0.05,0,0.02,0.18,10s,Other,Sony
5918,Dai-2-Ji Super Robot Taisen OG,PlayStation 3,2012,Strategy,Namco Bandai Games,0,0,0.3,0,0.3,10s,Other,Sony
8032,DanceDanceRevolution,PlayStation 3,2010,Simulation,Konami Digital Entertainment,0.12,0.05,0,0.02,0.19,10s,Other,Sony
4569,DanceStar Party,PlayStation 3,2011,Misc,Sony Computer Entertainment,0,0.34,0,0.1,0.43,10s,Other,Sony
1931,Dante's Inferno,PlayStation 3,2010,Action,Electronic Arts,0.64,0.28,0.04,0.13,1.08,10s,Other,Sony
4213,Dark Sector,PlayStation 3,2008,Shooter,D3Publisher,0.23,0.16,0.01,0.07,0.47,00s,Other,Sony
865,Dark Souls,PlayStation 3,2011,Role-Playing,Namco Bandai Games,0.75,0.51,0.54,0.22,2.02,10s,Other,Sony
1555,Dark Souls II,PlayStation 3,2014,Role-Playing,Namco Bandai Games,0.41,0.33,0.41,0.15,1.29,10s,Other,Sony
5342,Dark Void,PlayStation 3,2010,Action,Capcom,0.18,0.12,0,0.05,0.35,10s,Other,Sony
2488,Darksiders II,PlayStation 3,2012,Action,THQ,0.35,0.35,0.01,0.14,0.85,10s,Other,Sony
3949,DC Universe Online,PlayStation 3,2011,Role-Playing,Sony Online Entertainment,0.35,0.11,0,0.06,0.51,10s,Other,Sony
7552,de Blob 2,PlayStation 3,2011,Platform,THQ,0.11,0.07,0,0.03,0.21,10s,Other,Sony
725,Dead Island,PlayStation 3,2011,Action,Deep Silver,1.08,0.73,0.15,0.31,2.27,10s,Other,Sony
3375,Dead Island: Riptide,PlayStation 3,2013,Action,Deep Silver,0.26,0.19,0.07,0.09,0.61,10s,Other,Sony
3189,Dead or Alive 5,PlayStation 3,2012,Fighting,Tecmo Koei,0.23,0.14,0.21,0.07,0.64,10s,Other,Sony
1443,Dead Rising 2,PlayStation 3,2010,Action,Capcom,0.43,0.57,0.15,0.21,1.37,10s,Other,Sony
5660,Dead Rising 2: Off the Record,PlayStation 3,2011,Action,Capcom,0.11,0.08,0.1,0.03,0.32,10s,Other,Sony
870,Dead Space,PlayStation 3,2008,Action,Electronic Arts,1.05,0.66,0,0.29,2,00s,Other,Sony
1382,Dead Space 2,PlayStation 3,2011,Shooter,Electronic Arts,0.73,0.48,0,0.21,1.42,10s,Other,Sony
2154,Dead Space 3,PlayStation 3,2013,Action,Electronic Arts,0.45,0.36,0,0.16,0.97,10s,Other,Sony
6265,Dead to Rights: Retribution,PlayStation 3,2010,Shooter,Namco Bandai Games,0.1,0.12,0.02,0.05,0.28,10s,Other,Sony
9014,Deadly Premonition,PlayStation 3,2010,Action,Rising Star Games,0.08,0.04,0,0.02,0.15,10s,Other,Sony
4409,Deadpool,PlayStation 3,2013,Action,Activision,0.23,0.14,0,0.08,0.45,10s,Other,Sony
9692,Deception IV: Blood Ties,PlayStation 3,2014,Action,Tecmo Koei,0.03,0.02,0.07,0.01,0.13,10s,Other,Sony
4622,Def Jam Icon,PlayStation 3,2007,Action,Electronic Arts,0.16,0.19,0,0.08,0.43,00s,Other,Sony
5512,Def Jam Rapstar,PlayStation 3,2010,Misc,Konami Digital Entertainment,0.26,0.04,0,0.04,0.33,10s,Other,Sony
5369,Defiance,PlayStation 3,2013,Shooter,Trion Worlds,0.19,0.1,0,0.06,0.35,10s,Other,Sony
986,Demon's Souls,PlayStation 3,2009,Role-Playing,Namco Bandai Games,0.97,0.33,0.35,0.17,1.82,00s,Other,Sony
8014,Dengeki Bunko Fighting Climax,PlayStation 3,2014,Fighting,Sega,0.07,0,0.1,0.02,0.19,10s,Other,Sony
1145,Destiny,PlayStation 3,2014,Shooter,Activision,0.69,0.56,0.13,0.25,1.64,10s,Other,Sony
4877,Destiny: The Taken King,PlayStation 3,2015,Shooter,Activision,0.19,0.12,0.03,0.06,0.4,10s,Other,Sony
1438,Deus Ex: Human Revolution,PlayStation 3,2011,Shooter,Square Enix,0.5,0.59,0.07,0.22,1.37,10s,Other,Sony
1199,Devil May Cry 4,PlayStation 3,2008,Action,Capcom,0.58,0.45,0.34,0.2,1.57,00s,Other,Sony
2559,Devil May Cry HD Collection,PlayStation 3,2012,Action,Capcom,0.42,0.19,0.11,0.09,0.82,10s,Other,Sony
920,Diablo III,PlayStation 3,2013,Role-Playing,Activision,0.73,0.75,0.16,0.29,1.93,10s,Other,Sony
1992,DiRT,PlayStation 3,2007,Racing,Codemasters,0.16,0.66,0,0.23,1.05,00s,Other,Sony
2123,DiRT 2,PlayStation 3,2009,Racing,Codemasters,0.27,0.52,0,0.19,0.99,00s,Other,Sony
1990,DiRT 3,PlayStation 3,2011,Racing,Codemasters,0.27,0.57,0.01,0.2,1.06,10s,Other,Sony
8266,DiRT Showdown,PlayStation 3,2012,Racing,Codemasters,0.02,0.12,0,0.03,0.18,10s,Other,Sony
3764,Disgaea 3: Absence of Justice,PlayStation 3,2008,Role-Playing,Square Enix,0.35,0.03,0.11,0.05,0.54,00s,Other,Sony
3584,Disgaea 4: A Promise Unforgotten,PlayStation 3,2011,Role-Playing,Nippon Ichi Software,0.27,0.11,0.14,0.05,0.57,10s,Other,Sony
7486,Disgaea D2: A Brighter Darkness,PlayStation 3,2013,Role-Playing,Nippon Ichi Software,0.09,0,0.1,0.02,0.21,10s,Other,Sony
1247,Dishonored,PlayStation 3,2012,Action,Bethesda Softworks,0.72,0.52,0.04,0.25,1.53,10s,Other,Sony
2086,Disney Infinity,PlayStation 3,2013,Action,Disney Interactive Studios,0.52,0.32,0,0.17,1.01,10s,Disney Infinity,Sony
2087,Disney Infinity 2.0: Marvel Super Heroes,PlayStation 3,2014,Action,Disney Interactive Studios,0.5,0.34,0,0.17,1,10s,Disney Infinity,Sony
3778,Disney Infinity 3.0,PlayStation 3,2015,Action,Disney Interactive Studios,0.21,0.24,0,0.09,0.54,10s,Disney Infinity,Sony
5049,Disney Sing It,PlayStation 3,2008,Misc,Disney Interactive Studios,0.28,0.06,0,0.04,0.38,00s,Other,Sony
4903,Disney Sing It! High School Musical 3: Senior Year,PlayStation 3,2008,Misc,Disney Interactive Studios,0.08,0.26,0,0.06,0.4,00s,Other,Sony
8512,Disney Sing It: Family Hits,PlayStation 3,2010,Misc,Disney Interactive Studios,0.11,0.04,0,0.02,0.17,10s,Other,Sony
9885,Disney Sing It: Party Hits,PlayStation 3,2010,Misc,Disney Interactive Studios,0.1,0.01,0,0.01,0.12,10s,Other,Sony
6743,Disney Sing It: Pop Hits,PlayStation 3,2009,Misc,Disney Interactive Studios,0.17,0.05,0,0.03,0.25,00s,Other,Sony
3339,Disney Universe,PlayStation 3,2011,Action,Disney Interactive Studios,0.3,0.22,0,0.09,0.61,10s,Other,Sony
2352,DJ Hero,PlayStation 3,2009,Misc,Activision,0.42,0.34,0,0.14,0.9,00s,Other,Sony
2730,DJ Hero 2,PlayStation 3,2010,Misc,Activision,0.48,0.19,0,0.1,0.76,10s,Other,Sony
2631,DmC: Devil May Cry,PlayStation 3,2013,Action,Capcom,0.24,0.26,0.19,0.1,0.79,10s,Other,Sony
3585,Doom 3 BFG Edition,PlayStation 3,2012,Shooter,Bethesda Softworks,0.26,0.21,0,0.1,0.57,10s,Other,Sony
2536,Dragon Age II,PlayStation 3,2011,Action,Electronic Arts,0.4,0.26,0.05,0.11,0.83,10s,Other,Sony
6490,Dragon Age Origins: Awakening,PlayStation 3,2010,Role-Playing,Spike,0.24,0,0,0.02,0.27,10s,Other,Sony
3336,Dragon Age: Inquisition,PlayStation 3,2014,Role-Playing,Electronic Arts,0.28,0.18,0.06,0.1,0.61,10s,Other,Sony
1112,Dragon Age: Origins,PlayStation 3,2009,Role-Playing,Electronic Arts,0.96,0.42,0.08,0.21,1.67,00s,Other,Sony
5868,Dragon Ball Z: Battle of Z,PlayStation 3,2014,Fighting,Namco Bandai Games,0.1,0.1,0.07,0.04,0.31,10s,Dragon Ball,Sony
2474,Dragon Ball Z: Burst Limit,PlayStation 3,2008,Fighting,Atari,0.22,0.33,0.18,0.12,0.85,00s,Dragon Ball,Sony
3359,Dragon Ball Z: Ultimate Tenkaichi,PlayStation 3,2011,Fighting,Namco Bandai Games,0.27,0.18,0.09,0.07,0.61,10s,Dragon Ball,Sony
2720,Dragon Ball: Raging Blast,PlayStation 3,2009,Fighting,Namco Bandai Games,0.37,0.19,0.11,0.1,0.77,00s,Dragon Ball,Sony
2561,Dragon Ball: Raging Blast 2,PlayStation 3,2010,Fighting,Namco Bandai Games,0.43,0.18,0.11,0.09,0.82,10s,Dragon Ball,Sony
3929,Dragon Ball: XenoVerse,PlayStation 3,2015,Fighting,Namco Bandai Games,0.18,0.13,0.15,0.06,0.52,10s,Dragon Ball,Sony
9457,Dragon Quest Builders: Revive Alefgard,PlayStation 3,2016,Role-Playing,Square Enix,0,0,0.13,0,0.13,10s,Dragon Quest,Sony
9018,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PlayStation 3,2016,Action,Square Enix,0,0,0.15,0,0.15,10s,Dragon Quest,Sony
4008,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PlayStation 3,2015,Action,Square Enix,0,0,0.5,0,0.5,10s,Dragon Quest,Sony
3740,Dragon's Crown,PlayStation 3,2013,Role-Playing,Nippon Ichi Software,0.26,0.07,0.17,0.05,0.54,10s,Other,Sony
1046,Dragon's Dogma,PlayStation 3,2012,Role-Playing,Capcom,0.41,0.44,0.72,0.17,1.74,10s,Other,Sony
5643,Drakengard 3,PlayStation 3,2013,Role-Playing,Square Enix,0.11,0,0.19,0.02,0.32,10s,Other,Sony
6021,Dreamworks Madagascar Kartz,PlayStation 3,2009,Racing,Activision,0.19,0.07,0,0.04,0.29,00s,Other,Sony
2218,Driver: San Francisco,PlayStation 3,2011,Racing,Ubisoft,0.24,0.52,0.01,0.18,0.95,10s,Other,Sony
2755,Duke Nukem Forever,PlayStation 3,2011,Shooter,Take-Two Interactive,0.33,0.31,0,0.12,0.76,10s,Other,Sony
5032,Dungeon Siege III,PlayStation 3,2011,Role-Playing,Square Enix,0.17,0.13,0.03,0.05,0.39,10s,Other,Sony
2933,Dynasty Warriors 6,PlayStation 3,2007,Action,Tecmo Koei,0.18,0.07,0.41,0.04,0.71,00s,Dynasty Warriors,Sony
5486,Dynasty Warriors 6 Empires,PlayStation 3,2009,Action,Tecmo Koei,0.14,0.03,0.15,0.02,0.34,00s,Dynasty Warriors,Sony
2321,Dynasty Warriors 7,PlayStation 3,2011,Action,Tecmo Koei,0.25,0.13,0.46,0.06,0.91,10s,Dynasty Warriors,Sony
9340,Dynasty Warriors 7: Empires,PlayStation 3,2012,Action,Ubisoft Annecy,0,0,0.14,0,0.14,10s,Dynasty Warriors,Sony
6574,Dynasty Warriors 7: Xtreme Legends,PlayStation 3,2011,Action,Tecmo Koei,0.04,0.04,0.16,0.02,0.26,10s,Dynasty Warriors,Sony
3392,Dynasty Warriors 8,PlayStation 3,2013,Action,Tecmo Koei,0.12,0.1,0.34,0.05,0.6,10s,Dynasty Warriors,Sony
8783,Dynasty Warriors 8: Xtreme Legends,PlayStation 3,2013,Action,Tecmo Koei,0.02,0.02,0.11,0.01,0.16,10s,Dynasty Warriors,Sony
4205,Dynasty Warriors Gundam,PlayStation 3,2007,Action,Tecmo Koei,0.14,0.01,0.31,0.02,0.47,00s,Dynasty Warriors,Sony
4078,Dynasty Warriors: Gundam 2,PlayStation 3,2008,Action,Namco Bandai Games,0.09,0.06,0.32,0.03,0.49,00s,Dynasty Warriors,Sony
3756,Dynasty Warriors: Gundam 3,PlayStation 3,2010,Action,Tecmo Koei,0.11,0.04,0.36,0.02,0.54,10s,Dynasty Warriors,Sony
7071,Dynasty Warriors: Gundam Reborn,PlayStation 3,2013,Action,Tecmo Koei,0,0,0.23,0,0.23,10s,Dynasty Warriors,Sony
6066,Dynasty Warriors: Strikeforce,PlayStation 3,2009,Action,Tecmo Koei,0.11,0.07,0.07,0.03,0.29,00s,Dynasty Warriors,Sony
2282,EA Sports Active 2,PlayStation 3,2010,Sports,Electronic Arts,0.53,0.27,0,0.12,0.93,10s,Other,Sony
5174,EA Sports MMA,PlayStation 3,2010,Fighting,Electronic Arts,0.16,0.14,0.01,0.06,0.37,10s,Other,Sony
5321,Earth Defense Force 2025,PlayStation 3,2013,Shooter,D3Publisher,0.04,0.02,0.27,0.01,0.35,10s,Other,Sony
7753,Earth Defense Force: Insect Armageddon,PlayStation 3,2011,Shooter,D3Publisher,0.06,0.04,0.08,0.02,0.2,10s,Other,Sony
9667,Eat Lead: The Return of Matt Hazard,PlayStation 3,2009,Shooter,D3Publisher,0.09,0.02,0,0.01,0.13,00s,Other,Sony
6262,El Shaddai: Ascension of the Metatron,PlayStation 3,2011,Action,Ignition Entertainment,0.11,0.06,0.08,0.03,0.28,10s,Other,Sony
7661,Enchanted Arms,PlayStation 3,2007,Role-Playing,Ubisoft,0.17,0.01,0,0.02,0.2,00s,Other,Sony
5393,Enemy Territory: Quake Wars,PlayStation 3,2008,Shooter,Activision,0.23,0.07,0,0.04,0.35,00s,Other,Sony
3676,Enslaved: Odyssey to the West,PlayStation 3,2010,Action,Namco Bandai Games,0.24,0.22,0.01,0.09,0.55,10s,Other,Sony
4230,Epic Mickey 2: The Power of Two,PlayStation 3,2012,Action,Disney Interactive Studios,0.21,0.18,0,0.08,0.47,10s,Other,Sony
4539,Eternal Sonata,PlayStation 3,2008,Role-Playing,Atari,0.19,0.12,0.07,0.05,0.44,00s,Other,Sony
9895,Everybody Dance,PlayStation 3,2011,Misc,Sony Computer Entertainment,0.11,0,0,0.01,0.12,10s,Other,Sony
2091,EyePet,PlayStation 3,2009,Simulation,Sony Computer Entertainment,0.36,0.52,0.04,0.09,1,00s,Other,Sony
8320,EyePet & Friends,PlayStation 3,2011,Simulation,Sony Computer Entertainment,0.06,0.08,0,0.03,0.17,10s,Other,Sony
3753,F.E.A.R.,PlayStation 3,2007,Shooter,Vivendi Games,0.18,0.26,0,0.1,0.54,00s,Other,Sony
4228,F.E.A.R. 2: Project Origin,PlayStation 3,2009,Shooter,Warner Bros. Interactive Entertainment,0.19,0.2,0.01,0.08,0.47,00s,Other,Sony
4425,F.E.A.R. 3,PlayStation 3,2011,Shooter,Warner Bros. Interactive Entertainment,0.21,0.16,0.01,0.07,0.45,10s,Other,Sony
1479,F1 2010,PlayStation 3,2010,Racing,Codemasters,0.25,0.75,0.08,0.26,1.34,10s,Other,Sony
1701,F1 2011,PlayStation 3,2011,Racing,Codemasters,0.12,0.74,0.11,0.24,1.2,10s,Other,Sony
2031,F1 2012,PlayStation 3,2012,Racing,Codemasters,0.12,0.63,0.05,0.23,1.04,10s,Other,Sony
3737,F1 2013,PlayStation 3,2013,Racing,Codemasters,0.01,0.42,0.03,0.09,0.54,10s,Other,Sony
4765,F1 2014,PlayStation 3,2014,Racing,Codemasters,0.07,0.26,0.02,0.06,0.41,10s,Other,Sony
5640,F1 Race Stars,PlayStation 3,2012,Racing,Codemasters,0.07,0.19,0,0.06,0.32,10s,Other,Sony
8455,FaceBreaker,PlayStation 3,2008,Fighting,Electronic Arts,0.13,0.02,0,0.02,0.17,00s,Other,Sony
8034,Fairy Fencer F,PlayStation 3,2013,Role-Playing,Nippon Ichi Software,0.05,0.03,0.09,0.02,0.19,10s,Other,Sony
8497,Fairytale Fights,PlayStation 3,2009,Action,Playlogic Game Factory,0.11,0.03,0,0.02,0.17,00s,Other,Sony
313,Fallout 3,PlayStation 3,2008,Role-Playing,Bethesda Softworks,2.16,1.13,0.07,0.59,3.96,00s,Fallout,Sony
450,Fallout: New Vegas,PlayStation 3,2010,Role-Playing,Bethesda Softworks,1.53,1.03,0.1,0.46,3.13,10s,Fallout,Sony
6508,Family Guy: Back to the Multiverse,PlayStation 3,2012,Action,Activision,0.12,0.11,0,0.04,0.27,10s,Other,Sony
8972,Fantastic Four: Rise of the Silver Surfer,PlayStation 3,2007,Action,Take-Two Interactive,0.12,0.02,0,0.02,0.15,00s,Other,Sony
1425,Far Cry 2,PlayStation 3,2008,Action,Ubisoft,0.43,0.69,0.01,0.26,1.38,00s,Other,Sony
413,Far Cry 3,PlayStation 3,2012,Shooter,Ubisoft,0.88,1.7,0.1,0.67,3.35,10s,Other,Sony
1503,Far Cry 4,PlayStation 3,2014,Shooter,Ubisoft,0.35,0.69,0.09,0.2,1.32,10s,Other,Sony
9195,Farming Simulator 2013,PlayStation 3,2013,Simulation,Focus Home Interactive,0,0.09,0.02,0.02,0.14,10s,Other,Sony
4926,Farming Simulator 2015,PlayStation 3,2015,Simulation,Koch Media,0.12,0.21,0,0.06,0.4,10s,Other,Sony
126,FIFA 12,PlayStation 3,2011,Sports,Electronic Arts,0.84,4.3,0.11,1.4,6.65,10s,FIFA,Sony
131,FIFA 14,PlayStation 3,2013,Sports,Electronic Arts,0.79,4.24,0.07,1.38,6.48,10s,FIFA,Sony
272,FIFA 15,PlayStation 3,2014,Sports,Electronic Arts,0.59,3.02,0.04,0.64,4.29,10s,FIFA,Sony
559,FIFA 16,PlayStation 3,2015,Sports,Electronic Arts,0.43,1.85,0.05,0.41,2.75,10s,FIFA,Sony
1657,FIFA 17,PlayStation 3,2016,Sports,Electronic Arts,0.1,0.91,0.04,0.17,1.22,10s,FIFA,Sony
1038,FIFA Soccer 08,PlayStation 3,2007,Sports,Electronic Arts,0.35,1.07,0.02,0.31,1.75,00s,FIFA,Sony
605,FIFA Soccer 09,PlayStation 3,2008,Sports,Electronic Arts,0.49,1.63,0.04,0.43,2.59,00s,FIFA,Sony
357,FIFA Soccer 10,PlayStation 3,2009,Sports,Electronic Arts,0.6,2.45,0.05,0.52,3.62,00s,FIFA,Sony
205,FIFA Soccer 11,PlayStation 3,2010,Sports,Electronic Arts,0.61,3.28,0.06,1.12,5.07,10s,FIFA,Sony
86,FIFA Soccer 13,PlayStation 3,2012,Action,Electronic Arts,1.07,5.01,0.13,1.97,8.17,10s,FIFA,Sony
1622,FIFA Street,PlayStation 3,2012,Sports,Electronic Arts,0.13,0.89,0,0.23,1.25,10s,FIFA,Sony
5687,FIFA Street 3,PlayStation 3,2008,Sports,Electronic Arts,0.08,0.18,0,0.06,0.32,00s,FIFA,Sony
